text,label
"Philadelphia s archbishop Charles Caput is accused of using mafia-like tactics against a state lawmaker who stands in support of child victims of sexual abuse.In an email to Pennsylvania state representative Jamie Santora, the archbishop accused the elected official of  betraying the church.  The email went on to say that Santora would suffer  consequences  for supporting legislation designed to provide victims of child sexual abuse with the justice they deserve.The bill which provoked the vicious message from Caput would extend the amount of time that child sexual assault victims have to bring claims against their abusers.Under the state s current law a victim of sexual assault only has until his or her 30th birthday to file a claim against the abuser. The legislation, which passed the state s lower house in April, would extend the deadline until the victim s 50th birthday.According to The Intellectualist, Caput is heading up a lobbying effort against the bill.The email provoked the wrath of state lawmakers on both sides of political aisle.Republican state legislator Mike Vereb, who is also a Catholic, accused the archbishop of using  mafia-like tactics  against lawmakers, saying: This mob boss approach of having legislators called out, he really went right up to the line. He is going down a road that is frankly dangerous for the status of the church in terms of it being a non-profit. The Catholic church has no business engaging in any type of lobbying activity. In order to maintain its tax-exempt status, a church is strictly prohibited from engaging in political activity.The letter that Caput sent out is a prime example of the kind of religious bullying the Establishment Clause was put in place to prevent.Given the Catholic Church s history of child sexual abuse, Caput s email accusing Santora of  betraying the church  would indicate that the church is aware that many more victims exist.It seems clear that the church would prefer those victims never receive the justice they deserve.Image credit via Michal on Flickr",False
"Administrators at St. Olaf’s College revealed in an email that a racist note that led to a   series of protests on campus was “fabricated. ”[A racist note, that sparked   protest efforts by students at St. Olaf College in Northfield, Minnesota, was “fabricated,” according to administrators.  The note, which threatened a black female student and used an ethnic slur, was concocted as part of an   attempt at political activism. “This was not a genuine threat,” St. Olaf President David R. Anderson wrote on Wednesday to students. “We’re confident that there is no ongoing threat from this incident to individuals or the community as a whole. ” The note, Anderson added, was a “strategy to draw attention to concerns about the campus climate. ” Student Samantha Wells, who reported the incident, claimed on social media that she was aware that the note was “fabricated” at the time that she submitted the report. “So, it looks like something made its way back to me in the investigation,” Wells wrote. “I will be saying it was a hoax. I don’t care. There is nothing more that I can do. ” The note, which led to wide protests and chaos at St. Olaf’s College, was allegedly the most recent in a series of racial incidents at the university.   St. Olaf’s College did not respond to our request for comment in time for publication. Tom Ciccotta is a libertarian who writes about economics and higher education for Breitbart News. You can follow him on Twitter @tciccotta or email him at tciccotta@breitbart. com",True
"BOSTON (Reuters) - Billionaire environmental activist Tom Steyer, who has spent more than $140 million on fighting climate change, said on Tuesday he will spend whatever it takes to fight President-elect Donald Trump’s pro-drilling and anti-regulation agenda. The former hedge fund manager from California is putting together a strategy that will “engage voters and citizens to fight back” once Trump takes the White House in January, he told Reuters in an interview. However, he stressed he was not planning to fight Trump through the courts. Instead, he would focus on “trying to present an opposite point of view and trying to get that point of view expressed, and communicated to citizens.” Steyer’s pledge to fight Trump suggests an intensifying battle for U.S. public opinion on global climate change, an issue that has already divided many Americans, lawmakers, and companies between those who consider it a major global threat and those who doubt its existence. Other U.S. environmental groups are also preparing to resist Trump’s agenda, with some vowing street protests and more established organizations that helped draft some of President Barack Obama’s environmental regulations preparing to defend them in court. “We have always been willing to do whatever is necessary,” Steyer said, when asked how much money he was willing to spend to oppose Trump’s agenda. Trump campaigned on a promise to drastically reduce environmental regulation and ease permitting for infrastructure, moves he said would breathe life into an oil and gas industry ailing from low prices, without harming U.S. air and water quality.  He has also called climate change a hoax and has promised to “cancel” the Paris Climate Accord between nearly 200 nations to slow global warming, a deal he said would cost the U.S. economy trillions of dollars and put it at a disadvantage. While the approach has cheered the industry, it has sent shockwaves through the environmental movement, which is confronting the prospect of losing all progress it made during the Obama administration. Steyer, who had endorsed Democratic presidential candidate Hillary Clinton, called Trump’s policies dangerous. “Every single one of these things, whether it was getting rid of Paris or cutting back the EPA, we think are extremely dangerous to the security of every American,” Steyer said. “We think it is based on willful ignorance of the facts and flies in the face of the realities facing the world.” Steyer’s main political vehicle, NextGen Climate, on Tuesday called on the Obama administration to defy Trump’s pro-drilling agenda by issuing an order permanently blocking all new drilling in the Atlantic and Arctic Oceans. The White House did not immediately respond to a request for comment.  Trump has also promised to ask Canadian oil pipeline company, TransCanada Corp, to resubmit its application to build a pipeline into the United States that would link Alberta’s vast oil sands to American refineries and ports on the Gulf Coast. The project, Keystone XL, had been rejected by the Obama administration after years of mass protests and lobbying by environmental organizations. Steyer said the project may no longer make sense since a slump in oil prices has reduced the profitability of oil sands production. Steyer, who four years ago left the hedge fund firm he co-founded to devote himself full-time to environmental activism, said young voter turnout in areas where NextGen focused its mobilization efforts during the 2016 campaign was up more than 20 percent from the last presidential election in 2012. “Did we get the president we want, absolutely not. Did we get a majority of clean energy supporters in the senate, no,” Steyer said. “But in terms of what we did, and the strategy we took, we wouldn’t do anything differently.”  NextGen poured nearly $69 million into its elections related programs during the presidential campaign, according to federal records compiled by OpenSecrets.org, slightly lower than the $74 million it spent during the mid-term congressional elections in 2014, when only two of the six candidates it supported won.  ",True
"Now that Donald Trump s Russia scandal has been blown wide open and more incriminating evidence is surfacing by the day, Fox News is more desperate than ever to find ways to save Trump s reputation. Last night, the untrustworthy conservative network delivered a low blow to Trump s 2016 election opponent, Hillary Clinton, because they literally couldn t think of anything else.On The Five, co-host Lisa Boothe said something absolutely cruel and insane about Clinton, proving that the bar can always be lowered when it comes to the Republican Party. Boothe, who was filling in for Kimberly Guilfoyle, tried to say that Clinton was so obsessed with becoming president that she would actually sell her daughter Chelsea to achieve it. Seriously, it doesn t get much more heartless than that.Boothe took this dig at Clinton during a discussion about Donald Trump Jr s meeting with a Russian lawyer. To defend Trump and his corrupt inner circle, Boothe tried to turn the conversation to the Clinton campaign, specifically campaign manager Robby Mook. Boothe said: We ve also seen so much self-righteous indignation to people that have no business being self-righteous. I absolutely love the fact that Robby Mook is talking about this. Boothe then stated that Clinton and her allies had no business being the  voices of authority on morality  (which is ironic considering the amount of trouble Trump is in). She said: He literally worked for the most soulless person on this planet who would literally sell her daughter to be president. If she could sell her only child to be president. I mean, that s how much she wants it. This clip was shared on Twitter by Yashar Ali this morning, where many Americans saw it and were disgusted   especially Chelsea Clinton. Chelsea fired back with a message of her own, tearing Fox News a new one in defense of her mother:It was the perfect response to a completely idiotic comment. Just like her mother, Chelsea can always find the perfect way to shut pro-Trump morons down.Featured image via Stephanie Keith / Getty Images",False
"Jews Upset After Alex Jones Says 'Jewish Mafia' Runs America Jews Upset After Alex Jones Says 'Jewish Mafia' Runs America By 0 42 
Editor’s Note: Alex Jones has spent most of his career warning us about the dangers of the Jesuit-Nazi-Eugenicists. Now, it appears that he has finally mustered the courage to discuss Jewish influence. 
Radio host and Donald Trump supporter Alex Jones ranted Tuesday about “the Jewish mafia” that controls the U.S., and accused the prominent Jewish Emanuel family of being at the center of it. 
Jones, who has interviewed Trump on his show, went on a long harangue on the show, in which he denied being anti-Semitic, but seemed to blame Jews for all the problems in American society, Media Matters reported. 
“‘Cause let me tell you, the Emanuels are mafia,” Jones said of Chicago Mayor Rahm Emanuel, a former chief of staff for President Barack Obama, and his also prominent Jewish brothers, Ari and Ezekiel. “And you know, I was thinking, they’re always trying to claim that if I talk about world government and corruption I’m anti-Semitic, there’s mafias of all different stripes and groups, but since you want to talk about it, the Emanuels are Jewish mafia.” 
Jones went on to accuse Jews of controlling American society. 
“But I mean it’s not that Jews are bad, it’s just they are the head of the Jewish mafia in the United States. They run Uber, they run the health care, they’re going to scam you, they’re going to hurt you,” he said. 
In December, Trump appeared on “The Alex Jones Show,” where the then-candidate for the Republican presidential nomination told the…",False
Keep driving your cab down there in Vegas “SNITCH-51″ with your big gambling addiction and keep your half ass Liberal “opinions” to yourself you limp wristed Candy Ass FOOL !!!,False
"Donald Trump just got back from binge-golfing over a span of five days and he s on track to triple the time former President Barack Obama spent on the golf course in his first year in office even though he repeatedly disparaged his predecessor for golfing. There are at least 27 tweets which Trump unleashed about Obama golfing, and on the campaign trail, he continued that.  If I were in the White House   I don t think I d ever see any of the places that I [own],  Trump said during the campaign just last year, citing one of his golf courses in Florida.  I just want to stay in the White House and work my ass off, make great deals. Right? Who s going to leave? Who s going to leave? Mark Knoller of CBS News keeps detailed statistics of presidencies.By my count, Pres Trump has spent all or part of 87 days at one of his golf clubs   plus one in Japan. More often than not, WH won't say when he plays golf. Compares at same point in presidencies:Obama   24 rounds of golfGeorge W Bush   7 rounds.  Mark Knoller (@markknoller) November 26, 2017Trump golfed for 5 days straight.Last day of his Florida holiday, Pres Trump back at one of his eponymous golf clubs. 5th day in a row. No photo op for the press pool, dropped off across-the-street at public library.  Mark Knoller (@markknoller) November 26, 2017Sunday night, the Vacationer-in-Chief expressed his concern over the Russia scandal being brought up by   wait for it   bringing it up, then went on to tell how much he s done in 10 months, more than any president ever. Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia, Russia,  he tweeted.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN! Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia,Russia. Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!  Donald J. Trump (@realDonaldTrump) November 26, 2017To be clear, Trump is saying that he s accomplished more than George Washington and Franklin D. Roosevelt even though he s the least popular president in the history of polling and has not passed any major legislation. You know who isn t taking vacations right now? Robert Mueller, that s who.Photo by Ian MacNicol/Getty Images.",False
"Oklahoma Fraternity Is Closed Over Video Of Racist Chant

Responding to a video that allegedly shows members of its University of Oklahoma chapter chanting racist slurs about African-Americans and lynching, the national office of the Sigma Alpha Epsilon fraternity has closed the chapter and suspended its members.

The video reportedly captured a scene of members of the fraternity, dressed in formalwear, chanting slurs as they rode on a chartered bus. It surfaced Sunday, immediately drawing wide condemnation for the chant's mention of lynching and the promise that the fraternity will never have a black member.

Update at 2:15 p.m. ET: More Reaction From School President

""To those who have misused their free speech in such a reprehensible way, I have a message for you. You are disgraceful,"" says University of Oklahoma President David Boren. ""You have violated all that we stand for.""

He added, ""Real Sooners love each other and take care of each other like family members.""

Boren said he has ordered all ties severed between the school and the SAE chapter, stating, ""I direct that the house be closed and that members will remove their personal belongings from the house by midnight tomorrow.""

""The fraternity's national president Brad Cohen said he called a board meeting Sunday night when the organization learned of the incident, and decided to close the chapter immediately. ""Students were seen moving their belongings out of the house in Norman late last night and early this morning. A minority-rights student group hosted a protest Monday morning on the University of Oklahoma's campus. ""In a statement last night, OU President David Boren called the behavior 'reprehensible' and contrary to the university's values.""

Late Sunday night, the national fraternity posted a statement about the Oklahoma incident, saying:

""We apologize for the unacceptable and racist behavior of the individuals in the video, and we are disgusted that any member would act in such a way. Furthermore, we are embarrassed by this video and offer our empathy not only to anyone outside the organization who is offended but also to our brothers who come from a wide range of backgrounds, cultures and ethnicities.""

Sigma Alpha Epsilon was founded in 1856, at the University of Alabama; the fraternity initially confined its growth only to Southern states but has since grown to more than 200 chapters around the nation, with more than 15,000 collegiate members currently, according to the organization's website.",True
"WASHINGTON (Reuters) - A stop-gap funding bill to avoid a federal government shutdown later this week failed to garner enough votes to move forward in the Senate on Tuesday, with Democrats and Republicans both opposing the measure. The must-pass continuing resolution, or CR, which would keep federal agencies operating from Saturday through Dec. 9, received only 45 of the 60 votes needed to limit debate and be considered for passage by the 100-seat Republican-controlled Senate.  Forty Democrats and two independents opposed the CR because it lacked a $220 million aid package to address the drinking-water crisis in Flint, Michigan. It also drew opposition from 13 Republicans, including Senator Ted Cruz, the former presidential candidate. Senate leaders said they would explore alternatives to avoid a shutdown.   Without an extension, many federal agencies will run out of operating funds when the government fiscal year expires at midnight on Friday. The bill includes $1.1 billion to combat the Zika virus and $500 million for flood relief in Louisiana and other states. “This is a 10-week funding bill. Its contents command broad support. It contains zero controversial riders,” Senate Majority Leader Mitch McConnell said before the vote. Democrats in the Senate and House of Representatives vowed to oppose the resolution until Republicans agree to a Flint aid package that the Senate passed by a 95-3 margin this month as part of a separate water resources bill. Flint, a city with over 100,000 people, has had lead-tainted drinking water for more than two years.  Democrats, who say it is unfair to aid flood-ravaged areas and not Flint, want Republicans to include Flint aid in the CR or a version of the water resources bill that the House will vote on this week. Republicans say they will consider Flint later. Both sides say the aid package is paid for. “There is no excuse - none - for not including this provision,” said Senator Debbie Stabenow, a Michigan Democrat. McConnell told reporters he would consider the possibility of removing the flood-relief provision from the CR to win support from Democrats. “Let’s see him do it,” Senate Democratic leader Harry Reid said when asked about McConnell’s remarks. Reasons for Republican opposition ranged from disapproval of Zika funding in the measure to frustration over the absence of provisions to boost the U.S. Export-Import Bank and block international oversight of the internet. ",True
"Conservatives would be so pissed if this actually happened.In what would perhaps be the most entertaining Supreme Court nominating process in American history, a petition is circulating asking President Obama to nominate Anita Hill to replace recently deceased Justice Antonin Scalia on the bench.Hill is most remembered for her courageous testimony against current Supreme Court Justice Clarence Thomas during his confirmation hearings in 1991. Hill testified that Thomas made unwanted sexual advances toward her during his stint as supervisor at the Department of Education. Despite her passing a lie detector test while he refused to take one, the Senate still confirmed Thomas 52-48 in the narrowest margin since the 1800s after other women were denied the chance to testify in support of Hill.Thomas and his conservative supporters, of course, demonized Hill, accusing her of being used by white liberals to cut down an  uppity black  with a  high-tech lynching. But while Hill may seem to be a controversial choice to fill Scalia s seat on the high court, it s not out of the realm of possibility, nor does she lack the qualifications.Hill is an experienced attorney who also serves as University Professor of Social Policy, Law, and Women s Studies at Brandeis University. The 59-year-old attended Oklahoma State University and Yale Law School. She is one of the most prominent experts in her field and certainly possesses the legal and academic chops to serve on the Supreme Court.Furthermore, there has never been an African-American woman on the Court, which makes this an opportunity to make history with a much needed change. What better way to replace a racist misogynist like Scalia than with an educated black woman who specializes in social policy?Not only that, just imagine how uncomfortable her nomination would make Clarence Thomas feel. He d probably be sweating bullets while watching and hoping the nomination process eliminates her as the nominee. And it would be incredibly hard for conservatives to grill her without reminding the American public of how big of creep Thomas is. And if Republicans are too hard on her, they can be the ones accused of a  high-tech lynching  of an  uppity black  woman as they let their sexism and racism fly during hearings that would would likely be nationally televised and strewn across social media.And even if Hill fails to be confirmed, it would make Republicans look like the terrible lawmakers and human beings that they are, all while embarrassing the hell out of Thomas, who may even end up feeling too exposed to remain on the Court. And if she does get confirmed, he might resign anyway or at the very least be forced to watch as the woman he harassed and humiliated over 20 years ago puts on the same black robe to help the American people in a way he has refused to do throughout his own tenure. She could end up being the social justice crusader women and minorities have hoped for and become more revered than Scalia and Thomas could ever hope to be.As the petition says,  Now THAT S Justice! Featured image from Wikimedia",False
"at 12:38 pm 2 Comments 
A few days ago the Wall Street Journal published a very powerful piece titled, The Million-Dollar Donors . What you’ll see should sufficiently dash any and all fantasies that Hillary Clinton is for the average person. 
Here are a few of the graphics: 
For additional graphics and more detailed information, click here . 
So are you ready?",False
"Live Nightly 1am - 5am EST / 10pm - 2am PST Advertisement Home > Shows > Marilyn Declassified/ Bigfoot & ETs Marilyn Declassified/ Bigfoot & ETs Date Sunday - November 20, 2016 Host George Knapp Listen with Windows Player High Low Download MP3s Hour 1 Hour 2 Hour 3 Hour 4 IMPORTANT: Some mobile devices do not download MP3s. If this is the case, please use your desktop computer or download our mobile app or download our mobile app . 
1st Half: What really happened to Marilyn Monroe? Filmmaker and artist, Paul Davids , joins George Knapp to reveal newly declassified FBI and CIA files, proving that her troubles were not all the product of her abuse of prescription drugs and failed marriages, but began with her wedding to Communist-leaning playwright Arthur Miller as she was targeted and tormented by the FBI, CIA and Mafia. 
2nd Half: Science teacher Thom Powell is known for his investigations of the edges of science and Bigfoot. He'll present his theory that Sasquatch is quite possibly an ET here to monitor the human race. Website(s):",False
"An unnamed Obama administration official compared “f —  ing weird” David Brock in the Daily Beast to Mugatu. Quite unfairly, writer Asawin Suebsaeng did not give Will Ferrell the chance to respond to the calumnious comparison. [The Media Matters founder seeks to make his Shareblue site (please click on the link —  they could use the traffic) “the Breitbart of the Left. ” But as Breitbart News ranks as the 41st most read website in the United States and Shareblue comes in as the 19, 198th, the aspiration comes across more as a delusion —  the kind of thing someone who insists “I invented the   necktie” would say.  Several of Brock’s fellow Democratic operatives wish they could trade him back to the Right. “There’s no question that his groups were the least effective of 2016,” one tells the Daily Beast. “If anything they did harm. ” The gist of the piece centers on whether a guy not in total control of himself should hold any control over the Democratic Party. “I hope Hillary truly understands now how bat$#!+ crazy David Brock is,” Center for American Progress President Neera Tanden told John Podesta in an email exposed by WikiLeaks last summer. The Daily Caller reported in 2012 of a paranoid Brock hiring armed guards to protect him from potential assassins, with this supersecret service allegedly whisking him off a Washington, D. C. roof for fear of invisible Lee Harvey Oswalds lurking in nearby windowsills. In 2002, the Drudge Report alleged that Brock “suffered a breakdown last summer and was committed to the psychiatric ward of Sibley Hospital in Northwest Washington. ” A source, alleging delusions and paranoia, told Drudge, “He spent time in the ‘The Quiet Room,’ there was just a mattress on the floor, and he had some books. He was so tired and stressed. ” Whether Brock belongs in such a place, his boys irregular, a cross between Phil Donahue’s do and Grandma Walton’s coif, certainly does. Aside from the supposed delusions and paranoia, Brock harbors an obsession: Donald Trump. Hillary Clinton once served as the focus of his fixations. But in an act similar to what psychiatrists call “transference,” Brock shifted his monomania from Hillary to the Donald, only in doing so his emotions went from positive to negative (like Mugatu’s   dynamic with assistant Todd). Shareblue’s front page currently features nine articles. All nine focus on Donald Trump. A Breitbart of the Left might include sports, celebrity, and gamer stories. Shareblue reads as all Trump all the time. The Donald consumes Brock the way Derek consumes Mugatu. That’s probably why consumers avoid Shareblue the way they did Derelicte. One article wonders if administration language indicating that Trump “receives” and “participates” in his daily briefing really means he does not read it. “Now that he has taken office, it appears that Trump may even be eschewing the normal Presidential Daily Briefing (PDB) process, in favor of  ” Tommy Christopher writes. Another piece by Alison R. Parker covers a speech by the “demagogue” president “filled with his typical bluster and fearmongering” that announced the withholding of federal funds from sanctuary cities, a “tumultuous and troubling reality. ” Diana E. Anderson, in noting similarities between Bill O’Reilly and the president’s takes on violence in Chicago, concludes, “Fox News appears to have extraordinary power over the new president  —   and that should scare all of us. ” This is the “Breitbart of the Left”? Less Mugatu, more Milo.",True
"posted by Eddie Each one of us has been told about our ticking biological clock, but those in their 30’s or 40’s who are hoping to have kids, probably think having a baby, is just not possible anymore. Well, it is, but with a few risks. But, after hearing the story about a 70-year-old who gave birth, you now have the perfect comeback to whoever says your lady parts are slowly reaching its best-before date. A 70-year-old woman named, Daljinder Kaur, in India has become the world’s first-mom to give birth to a son, using in-vitro fertilization (IVF). Despite, two failed pregnancies before, the third time was the charm, giving her a boy she named, Arman. What’s more is, it’s been years since Daljinder had her menopause (the end of a woman’s menstrual cycle in life), so theory has it that Daljinder used an egg from a younger donor, although this has not been confirmed. Studies by the American Congress of Obstetricians and Gynecologists (ACOG) say that although medicine has endless phenomenon, a woman’s chances of fertility does reduce as they age. This usually occurs by the early-30’s, and plummets faster by their late-30’s. The reason for this is because a woman is born with just one to two million eggs and they are lost gradually with each menstrual cycle, till it finally ends. By the early 50’s, when menopause begins on average, there may be just around a thousand eggs left. But IVF and other assisted reproductive procedures, is usually taken up as a solution to this, especially women who are suffering from infertility and want to improve their chances of getting pregnant. So here’s how IVF works. An egg is taken from a woman and fertilized using a man’s sperm, outside of the body. The embryo is then placed back inside the woman’s womb with the hope that she will get pregnant. The age-limit for allowing IVF and such procedures, in the US is those in their mid-40’s or 50’s. In addition, women in their 40’s are usually impregnated with donor eggs from women in their 20’s and 30’s, to increase their fertility chances. Statistics suggest that women for all ages recorded, who used donor eggs, had a 50% success rate and gave birth. However, a 70-year-old is stretching it a bit, making Daljinder one of the oldest women on the planet to give birth. This is despite the fact that, aged women have a lower blood flow to their uterus, making it close to impossible to conceive and sustain a baby’s life through the pregnancy. It could also take a huge toll on an older woman’s body and put their heart at risk, as it would be unable to handle the blood flow for their own body, let alone a baby. Old-age also comes with its classic creaks from high blood pressure to diabetes and weak bone structures. So, could Daljinder’s case change the face of fertility possibilities as we know it? As a fellow myth-buster, maybe. But the older-mom trend is on a rise, such as, 50-year-old Janet Jackson, who is now pregnant with her first baby as well as Halle Berry who gave birth when she was 47. And hearing from the woman who made history herself, Daljinder’s says she is doing well and feels blessed to hold her own baby. Whoever said motherhood is timeless, has probably found a whole new dimension of meaning to it now. Source:",False
"We all remember how, in February, TIME Magazine ran a cover with the face of Stephen K. Bannon, Trump s chief strategist, on it instead of the face of Trump himself. Of course, Trump s massive ego doesn t allow one iota of attention to go to anyone else, so this definitely got under his skin. However, that was a long time ago, and one would think that Trump is over that little irritation, right? Wrong. New reporting suggests that here we are in April, months after TIME ran the Bannon cover, and Trump is still irritated over it.The Hill reports that a New York Times cover says the following of how Trump feels about the Bannon cover, and his employees in general getting more attention than he does: Mr. Trump remains annoyed by a February cover of Time magazine labeling Mr. Bannon  The Great Manipulator,  telling one visitor this month,  That doesn t just happen    a favored Trump expression for anger at subordinates who tend to their interests ahead of his. It probably doesn t help that this particular issue of TIME definitely added fuel to the fire on the  President Bannon  meme, which suggests that it is really Steve Bannon who is pulling the strings in the West Wing, and that Trump is just a puppet. This may have been true at the time; however, Bannon s power and influence in the West Wing has been greatly diminished as of late. He may even be on his way out of the White House altogether. Here is the cover that has gotten under Trump s oh so thin skin:TIME s new cover: How Steve Bannon became the second most powerful man in the world https://t.co/EJpO6Qqg9K pic.twitter.com/BdpY4Hw9Xb  TIME (@TIME) February 2, 2017If Trump is indeed still seething about the Bannon cover and the  President Bannon  narrative, indeed this is good for the country, as petty as it is. After all, anything that hastens the exit of the head white supremacist from the White House should be A-OK with any reasonable American citizen.Featured image via Mario Tama/Getty Images",False
"SUMTER, S.C. (Reuters) - Donald Trump, who has argued his experience negotiating tough real estate deals makes him best qualified to be U.S. president, said on Wednesday it might be impossible to forge a lasting peace agreement between the Israelis and the Palestinians. During a televised town hall session hosted by MSNBC in South Carolina, Trump, the front-runner for the Republican presidential nomination, said he believed getting a deal done would be “very, very tough.” The remarks were notable not only because Trump rarely discusses Israel or the Mideast peace process on the campaign trail, but also because they seemed to show a shift in Trump’s views on the feasibility of a deal.  Trump said in December he would start working on a deal between the two sides within the first six months of taking office if elected. In those earlier comments, he also said he thought a deal would be hard to make, but added he thought it depended whether the Israelis really wanted to make one.  In his comments on Wednesday, Trump said he’d heard from an Israeli that “the other side has been trained from the time they’re children to hate Jewish people,” and that was why a deal might not work. “You have one side in particular growing up and learning that these are the worst people,” he said.  “I would say if you can do that deal you can do any deal,” he added. “That’s probably the toughest deal in the world right now to make and it’s possible it’s not makeable.” The town hall was part of Trump’s final push to translate his substantial lead in the South Carolina polls to a victory in the state’s Republican primary election, which takes place on Saturday. He also appeared before South Carolina audiences on Wednesday in the towns of Bluffton, Walterboro and Sumter. Trump said he’d still try to get a peace deal done, even if the odds for success were slim: “I’m going to give it a shot.”  (Reporting By Emily Flitter in Sumter, South Carolina; Editing by Michael Perry) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage.",True
"YANGON/NAYPYITAW (Reuters) - Members of the U.S. Congress said on Tuesday operations carried out against the Rohingya Muslims in Myanmar had “all the hallmarks” of ethnic cleansing, while the country’s leader Aung San Suu Kyi expressed doubts about allegations of rights abuses. The U.S. Senate members also said they were disturbed by a “violent and disproportionate” security response to Rohingya militant attacks that have driven more than 600,000 people from Myanmar to neighbouring Bangladesh. Human rights monitors have accused Myanmar’s military of atrocities, including mass rape, against the stateless Rohingya during so-called clearance operations following insurgent attacks on 30 police posts and an army base. Myanmar’s government has denied most of the claims, and the army last week said its own probe found no evidence of wrongdoing by troops. “We are not hearing of any violations going on at the moment,” Suu Kyi told reporters in response to a question about human rights abuses at the end of the Asia-Europe Meeting, or ASEM, in Myanmar’s capital Naypyitaw. “We can’t say whether it has happened or not. As a responsibility of the government, we have to make sure that it won’t happen.” Nobel laureate Suu Kyi said she hoped talks with Bangladesh’s foreign minister this week would lead to a deal on the “safe and voluntary return” of those who have fled. Suu Kyi’s less than two-year old civilian government has faced heavy international criticism for its response to the crisis, though it has no control over the generals it has to share power with under Myanmar’s transition to power after decades of military rule. While a top UN official has described the military’s actions as a textbook case of “ethnic cleansing”, U.S. Secretary of State Rex Tillerson on a visit to Myanmar last week refused to label it as such. In early November, U.S. lawmakers proposed targeted sanctions and travel restrictions on Myanmar military officials. Democratic Senator Jeff Merkley, who was among the sponsors of the legislation introduced in the Senate, led a congressional delegation that visited Rakhine this week, but was blocked from traveling to the violence-hit north of the state and to Rohingya camps. The group also traveled to Cox’s Bazar district in Bangladesh, where Rohingya refugees are huddled into makeshift camps and fed by overstretched aid agencies. “Many refugees have suffered direct attacks including loved ones, children and husbands being killed in front of them, wives and daughters being raped, burns and other horrific injuries. This has all the hallmarks of ethnic cleansing,” Merkley told reporters in Myanmar on Tuesday. “We are profoundly disturbed by the violent and disproportionate response against the Rohingya by the military and local groups,” he said. The delegation called for Myanmar to allow an investigation into the alleged atrocities that would involve the international community. “We want to emphasize that the world is watching,” Merkley said, adding that it was important Myanmar allow anyone who wants to come back to return to their homes and their farms. Merkley said the delegation was “not here today to recommend…what the U.S. government would do or should do,” when asked about the legislation introduced in the Congress. Myanmar officials have so far said they plan to resettle most returnees in new “model villages”, rather than on the land they previously occupied, an approach the United Nations has criticized in the past as effectively creating permanent camps. “Individuals cannot be coming back…simply to return to camps where there would be continued discrimination, restrictions on full participation in the economy and society,” said Merkley. He warned that isolating people in camps creates a “two-tier society that is fundamentally incompatible with the future of democracy and it guarantees perpetuation of suspicions and misunderstandings and conflicts.” Speaking earlier on Tuesday, Suu Kyi said discussions would be held with the Bangladesh foreign minister on Wednesday and Thursday about repatriation. Officials from both countries began talks last month on how to process the Rohingya wanting to return. “We hope that this would result in an MOU signed quickly, which would enable us to start the safe and voluntarily return of all of those who have gone across the border,” Suu Kyi said. The Rohingya are largely stateless and many people in Myanmar view them as illegal immigrants from Bangladesh. Suu Kyi said Myanmar would follow the framework of an  agreement reached in the 1990s to cover the earlier repatriation of Rohingya, who had fled to Bangladesh to escape previous bouts of ethnic violence. That agreement did not address the citizenship status of Rohingya, and Bangladesh has been pressing for a repatriation process that provided Rohingya with more safeguards this time. “It’s on the basis of residency...this was agreed by the two governments long time ago with success, so this will be formula we will continue to follow,” Suu Kyi said. Earlier talks between the two countries reached a broad agreement to work out a repatriation deal, but a senior Myanmar official later accused Bangladesh of dragging its feet in order to secure funding from aid agencies for hosting the refugees. ",True
"GREG GUTFELD IS SO PASSIONATE and so on target with his commentary about the Comey memo disclosure. This is truly epic! Gutfeld said all of this comes down to the non-political way Trump communicates. When you say you  hope  for something, it s not a command. It s not saying you d better do this. Gutfeld then compared the use of  hope  to desiring a bicycle for Christmas, wanting people to show up for your birthday, and asking neighbors to be quiet while you re sleeping. In my mind   it seems like it s not a big deal, which is maybe why Comey didn t think it was obstructionist, so he didn t have to comply to reporting it, because he knew   what Trump was doing is what Trump does. Everything to him is like visiting a construction site. It s not what a politician says or does. He doesn t understand how internal stuff works. So he shows up and says I wish we could do this for cheaper   wish we could have done a better job on lights on bathrooms. THE GUTFELD COMMENTS COME AT THE 9:30 POINT:",False
